TSNE1,TSNE2,TSNE3,class
19.259737,-12.154542,-17.235275,6
-12.725029,-7.900124,12.4743805,3
-10.411978,1.1407899,-0.7597196,8
17.452034,-31.011827,-1.8782034,4
10.664868,-23.304485,9.039319,4
11.822894,-1.7518061,-23.427687,6
-24.891376,-2.6690621,12.522905,7
-18.794504,-20.623617,2.3351548,7
12.480034,9.906722,17.41533,3
-7.9626493,1.9919498,-4.9348593,8
7.9304547,-25.247173,21.71344,9
28.31201,15.65649,7.342834,0
-22.33832,0.8024379,5.435286,1
-18.426573,2.119306,-13.881125,1
5.42486,-14.729365,-6.0734925,4
2.5941906,13.045657,-12.861221,2
-5.1046753,16.236797,19.097483,3
-8.272725,-23.005512,-5.0626984,3
9.987816,16.606493,16.484814,3
13.055825,-32.588783,-4.378598,4
16.364742,-1.5192254,-10.153328,5
2.7050714,-1.3878452,-9.79867,5
6.825377,27.001339,24.559206,9
8.727014,3.7483568,-29.041313,6
-0.322656,12.276912,29.387577,3
-18.768532,-20.706305,2.3430946,7
-29.322735,-18.631544,-2.0625064,7
-7.7425747,0.77963024,-5.9792886,8
10.364438,-9.68974,-11.306727,6
-4.074988,-27.354607,-3.6394804,9
-11.329832,4.7316113,12.668016,8
26.851812,15.72547,-5.94227,0
16.206013,10.011651,1.6851003,0
-15.734973,-3.988569,-12.850811,1
3.3388817,-5.714261,-20.431295,6
3.051376,13.150278,-13.4061165,2
10.23436,-0.53605634,6.876012,5
-26.665445,-23.981628,0.78876597,3
-11.147822,8.77332,15.029666,8
2.6299195,3.0135622,3.066962,5
-10.252838,0.054250803,25.365927,8
7.741701,3.1827016,-27.741226,6
5.9863033,0.52567875,-8.370895,5
-26.64586,-17.86723,2.5581572,7
1.3730667,-14.9754925,19.450987,9
11.439278,-27.500488,-8.620521,4
-26.779741,17.673052,-7.728301,1
27.652761,10.4554205,7.0288224,0
0.45678616,19.345058,-8.441302,2
-20.917269,-13.724972,-3.7987754,7
-0.46792004,27.92621,-10.616733,2
-0.65741444,19.717258,-13.293315,2
14.63976,6.125696,20.742569,5
-5.237609,-16.354038,-6.0296683,9
-3.0161333,0.3134468,2.3212445,8
4.9868445,-29.200476,-5.587408,4
11.431313,-6.0395584,-0.2051599,5
-9.137653,17.810434,-13.48527,2
4.6769295,-18.706581,18.754765,9
-9.1204605,-19.13952,-7.1781535,9
-2.842408,15.687286,-20.377007,2
-6.72277,3.5194266,-5.013699,8
32.002155,7.7017446,4.2675514,0
2.8709567,-31.235577,-13.075937,4
13.230892,12.805899,21.284729,3
0.42630687,3.0581076,-4.803484,5
-16.658365,-15.38061,6.782594,7
-4.869748,5.464817,-4.057083,8
-19.273314,-3.017053,-11.2746,1
-4.9714103,3.4491017,-7.5156016,8
5.358172,15.9721575,21.896854,3
34.59219,10.188629,-11.057568,0
-15.362361,-4.5994453,17.886454,8
-21.574266,-9.899578,-12.967575,3
9.036388,4.683964,3.113136,5
-1.039891,1.699387,-6.3631988,5
15.693496,-27.826052,3.6084392,4
4.6298633,-30.353899,-14.331645,4
4.9649563,-3.7068357,-17.031178,6
-3.9009907,26.364481,11.46566,3
-8.618496,-13.998154,-6.6549106,1
-4.3689957,24.568989,10.860834,3
19.368708,-6.8632765,-8.67334,6
4.921175,-30.621798,-12.216027,4
-5.33916,-11.907665,4.7408247,9
13.189014,-1.1775264,-28.16033,6
-19.496883,20.686815,5.5446587,1
2.0305982,2.7323203,-4.441861,5
6.247345,1.9796937,22.278368,8
-17.253725,-1.6787436,-10.813858,1
-6.8871746,-5.9493527,6.185829,8
-19.114555,-18.135096,-3.8568947,7
3.9904733,24.19269,-13.510745,2
-6.6595726,-1.6581087,-18.987679,8
5.8270063,11.018408,9.412785,3
3.314043,-29.599762,-11.359857,4
26.336428,6.6339135,3.139103,0
4.7967315,2.9028065,-6.751638,5
-7.529754,19.148188,15.869629,3
-17.496838,-22.684448,6.9836707,7
17.285873,4.440584,-19.328434,6
3.9350882,15.621226,-13.631454,2
-3.894512,23.0011,15.826451,3
-4.7738276,23.47358,12.432832,3
8.071652,-21.31974,6.4468822,4
8.018234,1.1838291,-29.544367,6
-22.063286,-10.034924,-1.7413679,7
6.1427975,3.9410212,-29.951437,6
1.1596535,15.77811,14.430235,3
-25.649817,-15.151887,-7.881134,7
-11.345997,-19.031155,-0.25805148,9
-25.715803,-18.594336,1.869789,7
-19.218998,-12.083262,8.342428,7
-19.624136,-19.012674,-3.7782364,7
-22.29733,-1.0023856,-7.578442,1
19.302244,-9.067817,-20.216787,6
2.557188,14.4161625,21.913681,3
21.514225,11.231776,-7.929445,0
-10.325859,16.202108,-16.667582,2
-16.68314,2.5272346,-16.402344,1
34.932507,1.9429625,3.8088555,0
17.534843,14.091564,-1.8041481,0
4.0778317,-0.83363456,-18.944296,6
-20.730824,8.037137,-7.8364773,1
9.207937,14.574252,8.311775,3
8.78846,1.162232,-29.353119,6
-3.5429695,20.92265,23.385788,3
-0.9999182,-2.2581015,-5.5539365,5
18.214985,-12.4812975,-15.501783,6
-13.772132,-22.592922,-6.2283406,3
7.9959216,2.6859818,-22.996235,6
-15.306972,3.679098,-14.401225,1
14.069272,6.417636,9.998164,3
2.054935,-28.822563,-11.927287,4
23.152378,-7.925908,-1.5811396,6
-26.04501,-16.13651,-8.415245,7
-22.393938,-8.154892,9.619868,7
11.7706995,-3.6467853,-23.990278,6
10.103885,13.021974,28.128216,3
2.9789011,13.0795355,-13.3891735,2
-3.397301,-23.909298,2.2927163,4
-12.344003,18.109911,-16.603243,2
-9.717239,23.846802,-18.88862,2
-1.9739555,2.2111225,-7.672226,5
-24.489143,4.824883,3.6690714,1
-9.59071,-21.928219,-2.8382087,9
38.06052,4.32798,0.67449003,0
-12.889275,-0.60257906,-18.008236,1
3.317725,-22.997347,-6.682143,4
0.17267747,13.201794,-16.045095,2
7.3592925,-27.79197,3.2135322,4
0.99339914,14.928382,-8.875372,2
-8.059965,15.710635,-12.279551,2
-18.049524,-17.89412,-6.2092385,7
5.6390195,-0.9194064,-24.776598,6
-8.879263,-17.308968,-7.9888124,9
26.508461,-6.2350144,-3.4197538,6
-24.62077,-9.213671,-9.31196,7
15.903109,-10.696108,-16.69098,6
-10.660523,-18.694157,-9.021303,9
-9.579524,21.58075,-0.8280589,2
-22.359674,-14.492339,-16.355776,2
-8.561746,-23.106783,-10.386744,4
31.890966,15.843793,-3.9266388,0
8.485472,-7.4846354,-3.323369,5
-10.470783,-21.06743,-5.9056196,4
-9.310906,22.169607,-0.35875258,2
-11.122751,8.143303,0.2496355,8
3.740263,-1.1377742,-27.326532,6
-18.642849,-17.054228,-7.0905323,7
25.943645,-12.710397,-6.428696,6
15.654791,14.260296,-8.278657,0
-5.661698,22.11789,-8.70051,2
-13.885188,-20.95989,-13.730422,3
-20.67627,-6.0400434,9.156016,7
-5.691933,3.9892447,-6.8667145,8
18.735666,-6.103408,-19.619312,6
-0.9065388,-25.824863,-19.564169,4
25.313055,-12.259504,-14.943216,6
5.870697,2.8231106,-30.035965,6
8.798738,-19.299868,4.461522,4
-13.266496,-3.4587042,-14.966442,1
11.991513,-25.573397,0.26744267,4
4.9020495,-30.767239,-12.33341,4
2.52952,-4.311858,2.687401,5
18.52318,16.02704,-7.2214413,0
-6.8809705,20.035437,-3.1941736,2
-21.507072,-9.882178,-13.012207,3
2.22976,12.333092,12.227994,3
8.136582,-0.4598735,-29.530842,6
4.2323723,11.10204,26.308695,3
-22.355242,-14.497702,-16.383097,2
-5.2538495,13.67996,26.442568,3
24.655779,7.5507393,-0.06234177,0
-2.6234832,13.599855,-11.443905,2
-2.7471113,-24.415718,-14.44915,4
4.068702,12.445532,23.87786,3
-7.7499523,1.6147662,-5.595485,8
7.738618,-17.635948,9.725551,4
-12.211571,-3.601396,-15.83352,1
-7.7696633,-2.9341888,27.81377,8
-3.574533,23.65071,12.495372,3
27.922632,12.201221,1.6794059,0
-6.6306715,0.66500515,-20.237251,1
18.337763,14.776486,-7.3558435,0
23.628874,14.645839,-0.71858263,0
3.1020277,-5.348906,0.3861729,6
-12.071382,-21.330776,-6.165859,9
2.8619506,-4.6387043,-1.2826371,5
29.487133,10.352313,-0.86684644,0
1.9814839,-21.34355,8.637305,9
-18.167978,11.509008,-10.465097,1
4.246503,19.927313,2.0112305,1
-4.592638,18.739912,-11.076939,2
8.156149,-27.091904,1.8213614,4
3.790736,16.78513,25.52738,3
7.024634,-6.6010237,-24.487799,6
14.890389,-6.915835,3.1933377,5
-18.837362,-15.711136,3.1488152,7
23.255293,-8.175323,-18.788614,6
25.93681,8.720749,1.5731409,0
-24.957119,-11.49384,11.398484,7
3.7012398,-23.276037,1.604773,4
-11.427739,2.6951365,4.589381,8
-25.554974,1.7773576,-2.8540132,1
33.760937,10.255284,-3.4762979,0
-8.272268,-3.3560352,29.722548,8
-20.568771,9.480035,-10.622507,1
-9.719471,-9.466636,17.128626,8
-4.4618773,17.058783,-14.542508,2
-7.601714,18.482449,1.1576062,2
5.117503,21.680819,26.978508,3
-11.347373,13.948717,-15.178704,2
4.2142515,-20.997198,-8.334698,4
16.697378,6.258348,0.7078279,0
5.553496,-8.278652,6.547838,5
-7.3406816,-1.8291763,5.036679,8
25.70885,-8.986127,-13.668155,6
6.8241577,-17.96036,-6.6913366,4
-27.19626,-15.782346,6.2017384,7
31.53116,9.778917,-6.856004,0
-11.334764,2.8632066,4.637958,8
-3.2167847,-11.896058,-9.828607,1
33.20621,10.74969,-3.995286,0
-0.12179911,18.874855,23.65741,3
-19.680584,13.518947,-12.953766,1
11.57761,-2.4813547,2.3020482,5
-2.0550187,23.99907,-5.4734945,2
10.261699,1.5594926,-15.8705225,6
3.7472613,17.769148,26.094177,3
24.74279,-1.768909,-8.256762,6
4.276,-18.420155,-10.56601,4
10.548734,-26.630077,5.3829765,4
8.075377,-3.3043377,7.3612676,5
13.851847,10.525155,23.657438,3
16.489061,-3.915097,-18.759829,6
11.55192,18.3959,17.507711,3
-26.61689,-16.336098,8.39805,7
17.268988,-26.641287,9.084032,4
-11.393017,3.039166,4.7132754,8
2.26058,25.816471,-5.161237,2
-8.275332,-16.002123,-3.2402158,9
-17.787912,-24.370335,19.156935,7
-13.178322,7.8079696,5.7969556,8
12.419819,-22.702238,1.4737421,4
6.402488,15.411597,15.200511,3
5.573756,9.796084,28.530159,3
-23.28947,-11.562399,2.131209,7
-4.0127177,21.643095,-7.1117706,2
29.623177,5.8587213,1.701123,0
17.724752,-20.355803,-2.3103726,4
-25.067982,5.30382,-7.035393,1
14.797881,-27.794613,4.8945746,4
-23.808727,-10.283099,-2.7577527,7
-26.335949,-7.6365304,4.229331,2
-0.2124861,22.694887,25.817392,3
6.035356,-24.49337,21.791721,9
32.513313,11.656523,4.8200054,0
-21.97973,14.42714,-13.574409,1
-8.650451,-14.237455,-3.05481,9
4.0331874,17.975084,-7.9257383,2
10.042959,-21.986614,-7.2792907,4
5.143029,-3.2076406,-24.85074,6
5.3921933,-5.9359226,3.8070157,5
3.1739242,21.839901,23.44788,3
-0.9468689,26.583553,-20.175169,2
35.64122,10.638409,9.826748,2
32.010315,12.610786,4.4427094,0
-22.072123,-11.582595,14.366015,7
22.440163,-8.091123,-17.260075,6
20.962059,9.551567,-0.8231785,0
3.1813974,25.27042,-8.735017,2
-25.71596,18.637526,4.1906457,1
-25.784496,8.829141,0.16221493,1
13.139982,4.4514294,17.12815,5
-26.377266,6.975487,-2.5786717,1
12.596861,-5.0919623,14.793533,5
-25.673454,16.59894,-4.3221793,1
-20.743727,-18.549923,15.453512,7
-25.33299,-20.31861,7.014236,7
-28.626522,17.188911,-7.3065524,1
-7.3785934,21.417698,-22.1175,2
21.141233,1.1411011,-10.760197,6
0.72604126,-19.417898,-10.54729,4
10.628813,-23.373167,9.004594,4
-0.30763716,21.754461,-12.887126,2
3.3587995,-14.676112,14.031168,9
-7.612445,-17.38126,4.506882,9
26.090103,-8.022973,-1.7999177,6
-29.074295,-12.924685,0.09713675,7
-9.574118,-13.836484,-11.515752,9
32.356583,7.0693803,-0.6945955,0
10.357484,13.369622,8.034215,3
33.31068,9.105057,-0.80164397,0
-0.21744962,18.271595,22.757576,3
-24.841862,-13.015914,-2.7335935,7
-9.173612,8.241089,-1.2159213,8
2.69202,2.0051994,6.5834193,5
10.063742,-2.2332518,-19.460892,6
-22.536177,3.068131,-13.379065,1
-20.665138,14.611983,13.179409,1
-19.307287,13.043278,-15.55735,1
-4.7702985,-4.947001,22.046621,8
13.89441,-6.544677,-19.675148,6
28.821756,-10.031443,-3.7696235,6
-18.888596,6.770236,-12.250098,1
29.591425,3.8068686,4.006839,0
-12.925647,6.3004427,6.7259874,8
-7.3501024,-4.81008,22.589993,8
6.2270527,18.808676,-9.047073,2
-27.353487,-7.3116183,7.7577624,7
-21.396538,-17.895403,12.737791,7
17.571089,-10.73632,-18.035128,6
4.52504,-15.133963,-6.372855,4
15.18512,-26.82457,-0.480135,4
27.506163,16.268377,-1.259145,0
8.4257345,6.7923613,13.4164505,5
1.0220289,-17.482443,-10.601334,4
2.4484181,-14.230716,3.1568663,4
-11.011544,16.945086,-13.589995,2
16.145506,7.4576216,3.0295987,0
12.071439,-6.961024,11.706549,5
24.737291,13.993928,2.8641107,0
29.355051,11.527587,0.9173734,0
-11.930616,30.607744,-9.548871,2
-7.551775,24.348509,24.528812,3
16.25899,14.259378,2.3383968,0
-24.311554,17.513958,-4.12298,1
6.448195,-26.117085,17.939274,4
-11.151673,-16.190401,-8.762414,9
22.436668,-1.3879539,-10.096143,6
-15.157626,2.0125332,-15.198522,1
6.874846,-2.2612588,-9.010435,5
-25.362154,7.9351077,-2.0484357,1
17.664125,-28.158535,-5.3626466,4
29.41966,11.823154,-0.76322764,0
19.767166,16.11278,2.91244,0
20.79697,-11.179412,-10.529571,6
-13.406211,8.4934635,15.188447,8
-10.040495,-14.979253,-0.41715643,9
-29.81621,-9.558434,-8.347174,7
6.895588,20.117085,24.329248,3
-5.9256845,26.233543,0.2299965,2
25.327236,10.8266535,-0.2605381,0
26.137236,12.610106,-11.106056,0
-11.167785,3.008567,4.6868978,8
28.734692,-10.654824,-9.966174,6
2.1640453,18.19914,21.556446,3
-26.145174,-3.343501,13.84867,7
-8.812254,-15.6269045,-2.7899768,9
18.476902,-5.284246,14.626473,5
15.951992,-3.8109057,-21.352512,6
14.152009,-5.156871,14.052806,5
12.308018,17.685495,13.932786,3
-1.7524065,-19.348692,16.72995,9
21.02592,13.606485,-4.889781,0
11.693879,0.5731345,-17.136942,6
-22.602806,12.860537,1.0671661,1
-3.8975377,-25.289528,7.6611147,9
12.235521,-23.635893,2.2646997,4
-22.3935,6.959571,-6.3491197,1
8.159548,-0.25191143,15.005165,5
7.483794,10.169183,25.90513,3
10.600049,-12.359664,-22.025557,6
-8.627922,3.598793,19.284573,8
-18.215895,-14.202526,12.016867,7
-8.825967,4.538566,20.011599,3
-12.358695,-2.7574766,16.54345,8
6.906343,11.528494,11.827518,3
-5.080202,-14.402911,14.397005,9
-32.305195,-15.450185,6.4570246,7
20.145285,9.399196,-4.185745,0
8.355707,-4.1631126,14.905949,5
-22.71441,10.225663,3.1391664,1
-20.038763,-13.825129,13.519308,7
6.0138793,16.425482,-11.537941,2
-1.4128959,3.501475,17.13839,8
-4.2838655,19.94359,18.831682,3
26.732878,-1.532432,-11.280352,6
9.035741,-15.726529,-2.8514464,4
5.4177074,18.659227,-11.354096,2
9.116483,-4.160193,7.8131685,5
14.965414,-11.773339,-19.685572,6
15.045276,-11.055385,-20.826014,6
10.711917,2.255624,16.916267,5
-21.755466,-5.1028147,3.4249277,7
9.341138,21.291807,15.312152,2
-14.106985,3.0065,12.905888,8
15.709539,-29.02866,7.891964,4
22.6721,18.957726,-4.867735,0
-21.86928,-19.34775,3.8511715,7
-22.20133,7.1995177,-5.337003,1
-22.170347,19.639746,-8.31681,2
-5.0538754,19.777925,-16.737293,2
-26.93609,16.72773,-9.731962,1
0.5651229,17.671312,24.185665,3
-1.0975239,-15.7680235,-9.106333,4
11.05439,-22.244019,-6.1079173,4
-24.19551,18.263885,-4.8882365,1
4.04824,-7.2625217,-1.794295,5
-12.129658,5.0792828,9.246076,8
12.44175,-8.7790985,-23.690523,6
-2.2078533,-13.623021,5.4167957,9
-16.578194,-14.903771,8.847955,7
16.13009,-29.017889,8.46983,4
-10.081983,-4.3508277,1.327706,8
8.431418,-25.360624,21.532757,9
-8.410774,-12.052276,7.031285,9
5.3568935,-2.3987162,-23.841766,6
-30.36206,4.3454247,-1.840113,1
-2.8319051,-14.909413,5.109577,9
20.32123,-12.505577,-12.822999,6
19.416428,-5.3920627,16.182016,5
-12.399029,-0.57294905,8.754052,8
4.309149,-7.483638,-19.260937,6
-4.5768547,-13.892194,3.5173235,9
-2.604601,-22.867859,14.94629,9
-2.782573,-18.892794,15.0046625,9
-25.854021,17.142353,4.3251534,1
32.731857,12.504045,4.77675,0
-2.4903727,-16.969793,-0.6831238,9
-30.194727,12.073357,-6.2456145,1
-10.34171,1.437527,19.071898,8
15.54106,18.871649,-0.45908725,2
-28.174984,2.7375705,1.3886979,1
13.105778,-22.152931,-8.030934,4
3.5840278,-9.476778,-2.718384,5
8.146761,-17.334728,-12.621785,4
6.0813518,21.675236,25.84152,3
-8.060318,19.628973,17.158209,3
32.89514,6.529653,4.7215147,0
-20.948715,-6.6655188,3.1568213,7
20.473951,1.0105182,-10.932527,6
0.8481727,-18.182745,-4.7474723,4
2.2469494,11.236374,12.795337,3
5.707054,-15.826175,-16.332428,4
18.091408,-27.966248,-1.1357718,4
5.760838,-19.025873,-14.092143,4
-2.1970124,-17.191359,15.480832,9
30.860407,18.24994,-5.9346094,0
8.576111,-3.537502,26.289446,8
-0.5917604,26.984144,17.046349,3
-5.5273743,-5.503541,12.433236,8
-14.155026,4.0661187,5.973923,8
18.17314,-5.7168007,-9.646665,6
-17.302511,-18.415836,4.1852055,7
33.05273,-0.55530775,-4.8997297,0
1.0424458,-0.5254002,-5.7088723,5
3.8036046,1.5439878,-3.9305875,5
-25.442394,1.9890275,4.270082,1
-30.324783,-11.600586,-6.9414907,7
4.4421744,-7.2461615,-1.8855578,5
-15.027622,-0.5278138,24.131472,8
-9.291216,-0.16675444,2.6149397,8
27.506233,10.694402,-0.28577176,0
-3.4059696,-21.23164,16.982677,9
5.644758,19.9947,30.616602,3
3.626239,25.994205,-14.444592,2
8.6461115,4.53454,12.719981,5
8.5051,-1.8116176,-3.1957746,5
16.685297,-29.956379,8.67219,4
-25.437164,2.0441213,4.847483,1
28.364283,-4.32236,-16.448065,6
-30.77751,10.752839,-6.6255727,1
2.7931106,-26.712463,13.464069,9
21.709986,-8.971447,-10.069261,6
-6.982277,2.1351712,26.433172,8
8.91458,17.41628,-13.135416,2
3.6232138,22.105078,10.783208,3
-30.194904,12.794504,-5.857213,1
0.057641197,21.376587,26.588852,3
14.091793,13.820763,17.612211,3
-1.6732688,11.838522,21.650513,3
-14.903588,2.7813613,15.171764,8
-3.9052153,20.376118,-2.5536563,2
10.798625,-9.069441,-24.536402,6
-23.389366,-9.577727,-4.678877,7
6.0621157,-21.773756,2.6089861,4
3.3850589,-14.468122,2.9354837,4
2.6791975,-23.8192,18.578253,9
3.9684958,15.111859,-0.094986945,3
10.098118,18.392757,-12.153636,2
23.451952,6.7644653,5.1588826,0
29.608587,9.270894,9.85493,0
27.218527,5.6356163,0.723222,0
38.53087,9.504998,1.5396401,0
-22.942387,-5.183109,9.664727,7
-28.428026,3.2029061,2.3241527,1
-27.558409,-18.201538,6.948758,7
15.672074,-14.826566,-17.968735,6
31.118423,-10.708422,-6.2235355,6
4.609144,21.058775,-12.402259,2
33.56754,1.0674348,0.40022284,0
10.332971,-9.879966,4.9263206,5
14.578054,-3.2048903,-15.412679,6
8.492633,-3.4422197,9.156144,5
12.001222,-6.245329,20.218004,8
24.064331,9.364262,1.1895589,0
23.136568,-6.33184,-9.555731,6
-10.793353,13.552841,-16.748787,2
-1.1802669,25.971996,-7.994588,2
-14.640152,4.3564854,11.441874,8
-29.149305,-13.324832,8.008514,7
20.361324,14.307658,-0.110296905,0
6.685601,-15.485114,2.971858,4
11.777321,-9.613043,-18.296167,6
-10.127865,21.189983,-12.982514,2
-11.155687,5.3313136,21.209776,8
-18.157091,-22.323256,-5.438688,8
-29.984842,13.037865,-6.0724053,1
17.925943,5.488009,3.1741402,0
-16.354708,-14.595704,8.53847,7
-24.633347,-14.45689,-5.4795766,7
-0.46831656,-23.051464,9.184117,9
5.949758,11.7197075,24.308586,3
-25.300531,2.5357542,6.177788,1
4.3128037,-7.333527,3.8709602,5
-1.2851652,-22.039389,15.461255,9
2.790375,18.919472,8.913443,3
0.16410083,23.558071,-11.930684,2
6.280865,-2.0854673,7.101648,5
15.580169,-14.81009,-18.136696,6
-10.978198,9.087445,14.317247,8
-21.66842,-5.42525,3.0469103,7
7.3995566,-2.0638802,7.0257783,5
14.198501,-8.629444,-20.00196,6
0.56651884,-19.511147,10.84424,9
21.288483,-9.839172,-19.76022,6
-25.49069,6.2423577,-4.361775,1
-15.201493,3.5397584,14.544538,8
-4.5752225,14.494569,-20.258612,2
-18.465273,-14.321643,-1.6345164,7
22.994762,-11.261618,-5.2120223,6
10.452589,-21.044704,-7.321318,4
0.17589027,23.56687,-11.911747,2
-6.65933,-21.210365,15.409049,9
-7.998203,20.885744,4.241535,2
10.108996,18.342323,-12.077897,2
-4.677541,-1.1623586,19.057465,8
-24.851433,1.4653118,4.648022,1
9.743817,23.819988,-10.684423,2
-0.35906154,26.113472,19.629923,3
10.867537,0.8599159,-14.486675,6
-7.2621436,19.08376,18.720165,3
-17.617188,12.361266,6.7573676,1
30.478472,16.404846,-3.3239334,0
7.6724224,20.408323,-23.43501,2
7.012173,-4.434205,4.677657,5
-28.53949,15.662354,10.1979,1
2.4981778,-3.9407456,-6.1973634,5
23.184227,-13.224387,-14.178847,6
-16.174927,-14.714871,7.989856,7
-29.075048,11.621939,2.8923714,1
-3.1397958,-20.828169,14.762866,9
-19.09465,-11.188333,-8.407921,2
-15.096277,-14.273008,6.567862,7
-2.3710556,15.157227,24.837687,3
22.367624,19.316061,2.0842273,0
-21.790825,-13.299522,6.8186193,7
-1.0461494,21.231255,-7.254455,2
-2.6937735,16.72877,29.088625,3
-16.706991,-14.753445,8.564973,7
-26.253235,-12.334211,7.9959993,7
-0.5259975,-23.409338,8.04144,9
-24.933426,-9.067248,-0.32563815,7
-30.489912,7.616696,-3.1651762,1
4.9657044,15.070178,29.938713,3
3.5275636,-6.907564,9.205865,3
12.449536,-6.099773,-21.63497,6
9.218485,-3.3964107,-16.13454,6
9.401135,-24.104479,2.1976557,4
-14.778805,-14.058886,5.679382,7
-1.236058,22.704868,-12.129722,2
-11.618251,10.144251,13.008922,8
-21.91859,-6.8522596,9.765956,7
13.346863,11.836222,-5.7049756,0
-24.759296,9.935617,-2.2224743,1
3.5382283,-7.689939,14.7604,3
17.304995,-13.951587,-3.564087,9
1.8570411,-8.600088,-2.6261477,5
-30.710526,6.866294,-2.190981,1
-4.8077903,19.739159,19.525375,3
-24.8908,-5.1529,4.1001334,3
12.53705,-10.688707,-21.039944,6
33.833633,11.718694,2.2984023,0
25.284006,10.494245,-7.93181,0
-26.751654,4.559689,-13.843083,1
-19.586607,6.7351503,-8.147237,1
9.457178,18.002563,19.522848,3
11.196461,20.745464,-16.55447,2
2.7529786,29.934677,5.1931624,3
-2.9207964,22.771536,28.477028,3
0.6684461,-17.19239,14.221548,9
27.598507,-1.8435119,-13.238634,6
6.2259893,-24.225418,23.107351,9
-25.088623,-25.176495,6.833176,7
1.1895493,-20.5757,20.18742,9
-11.776944,-0.32230803,1.2885319,8
30.61635,5.53644,1.6117321,0
-8.255964,-28.670418,-0.5774864,9
-22.79366,0.28849116,-4.500751,1
34.226555,3.0477657,-7.9708343,0
-11.603948,4.44722,20.27861,8
-20.355165,12.464234,-8.967388,1
13.854677,-5.520186,-20.819056,6
9.7328205,22.163383,-13.872386,2
-6.67639,20.00303,1.6312917,2
5.468898,20.35424,27.513748,3
0.18957046,-2.6128204,-1.816341,5
12.180875,-31.245546,0.66523194,4
19.42507,11.930906,6.2617826,0
2.7444727,2.4024217,-10.488398,5
2.9250042,17.351686,15.075686,3
11.217899,-3.4717364,-28.789392,6
8.305284,8.186838,10.899446,5
-24.214989,-17.466831,11.291353,7
5.5738964,-5.093693,5.0550623,5
33.89499,2.8791919,-9.117484,0
-0.39006242,-3.902923,0.3207005,5
-16.960735,-1.1409907,-9.239145,1
-23.72437,7.065289,-13.102177,1
5.9050345,21.03033,-16.432016,2
-12.788568,2.4291966,14.547639,8
13.594583,16.900673,15.356057,3
18.673506,-1.6312392,18.220861,5
16.067358,-29.289753,-2.3657455,4
14.372074,-6.627426,-17.888279,6
3.5088727,1.4707263,-9.696238,5
14.904064,8.310321,14.760253,5
20.932613,-4.316825,-23.629072,6
29.954275,17.156563,3.6014962,0
-26.226429,-24.469257,7.0005646,7
6.3524966,-8.390515,18.623247,5
-3.413135,-0.32155898,5.41855,8
4.061071,-20.930208,23.609285,9
-12.090424,-27.916,-7.1394405,9
